index	seqnames	start	end	value	delta	minmax
33647	chr7	113720000	113760000	-0.898823082332687	-0.251788446142917	-1
33654	chr7	114000000	114040000	-0.837122926409009	0.174946565268391	-1
33671	chr7	114680000	114720000	-0.84723490465762	0.200906893392099	-1
33690	chr7	115440000	115480000	-0.869538505088728	0.143418959558666	-1
33706	chr7	116080000	116120000	-1.99475398820763	-0.184508279452153	-1
33727	chr7	116920000	116960000	-0.752278981168868	0.0740243647756204	-1
33734	chr7	117200000	117240000	-0.887869878261686	-0.0908848395917663	-1
33759	chr7	118200000	118240000	-0.641500415392847	-0.141478967547008	-1
33784	chr7	119200000	119240000	-0.563643972987236	-0.0129528521717735	-1
33801	chr7	119880000	119920000	-0.471812414815609	0.0203034342764038	-1
33823	chr7	120760000	120800000	-1.00283443932387	0.14052080939569	-1
33854	chr7	122000000	122040000	-1.01408025811205	-0.151031268632379	-1
33868	chr7	122560000	122600000	-0.459654733539334	0.0355821035845042	-1
33893	chr7	123560000	123600000	-1.03190089532367	0.323777774193543	-1
33906	chr7	124080000	124120000	-0.696833909863242	0.109026179821697	-1
33925	chr7	124840000	124880000	-0.962488557445174	-0.0542050684028351	-1
33946	chr7	125680000	125720000	-0.402745707364796	-0.0190201565328589	-1
33970	chr7	126640000	126680000	-0.477869820771152	0.00093247645934337	-1
33993	chr7	127560000	127600000	-1.29038284069158	-0.0306921486844161	-1
34012	chr7	128320000	128360000	-0.360316774436749	0.0434633180136897	-1
34025	chr7	128840000	128880000	0.428150600498853	-0.0217978323688077	-1
34033	chr7	129160000	129200000	0.0347297966811946	-0.115423306201419	-1
34044	chr7	129600000	129640000	0.358745655523477	0.0497743611336042	-1
34055	chr7	130040000	130080000	-0.147668243307561	-0.0562570237022558	-1
34074	chr7	130800000	130840000	-0.529395175430833	-0.0411236290224851	-1
34092	chr7	131520000	131560000	-0.800646590556299	0.0148982484984252	-1
34119	chr7	132600000	132640000	-0.259203949377471	-0.184777275539799	-1
34135	chr7	133240000	133280000	-0.545453681311038	-0.21132511502361	-1
34154	chr7	134000000	134040000	-0.379826180064369	0.0972650718671057	-1
34164	chr7	134400000	134440000	-0.519339422564991	0.186471014458808	-1
34184	chr7	135200000	135240000	-0.373774633528475	-0.10474809336867	-1
34195	chr7	135640000	135680000	-0.410534605034617	-0.00810418389329132	-1
34205	chr7	136040000	136080000	-0.67202257256198	-0.210339629903767	-1
34225	chr7	136840000	136880000	-0.218035226519093	0.111130142111106	-1
34233	chr7	137160000	137200000	-0.0446872953824477	0.0779372476444733	-1
34243	chr7	137560000	137600000	-0.415113493795327	0.036548462154296	-1
34254	chr7	138000000	138040000	-0.308672102886133	0.149572810852316	-1
34280	chr7	139040000	139080000	-0.328434442263426	-0.15164384923933	-1
34287	chr7	139320000	139360000	-0.423870671652327	0.0108627025804035	-1
34315	chr7	140440000	140480000	-0.239454857747166	0.212984822271019	-1
34321	chr7	140680000	140720000	-0.361350793804287	-0.101194144969674	-1
34324	chr7	140800000	140840000	0.0252088624249189	0.425914456939962	-1
34348	chr7	141760000	141800000	-0.405339369373294	0.0470106952578009	-1
34362	chr7	142320000	142360000	-0.391043434557904	0.23423817162993	-1
34375	chr7	142840000	142880000	0.153763745490556	0.0241841676676469	-1
34385	chr7	143240000	143280000	-0.0338264622003335	-0.0274216618284654	-1
34391	chr7	143480000	143520000	-0.164045821328511	0.0192964078811177	-1
34397	chr7	143720000	143760000	-0.036157040700604	-0.0473738721527299	-1
34407	chr7	144120000	144160000	-0.466809553175927	0.0172497673903269	-1
34414	chr7	144400000	144440000	-0.99192093286536	-0.543582014115415	-1
34457	chr7	146120000	146160000	-0.393298552122004	0.0118283047569443	-1
34484	chr7	147200000	147240000	-0.468023141050238	0.0828314641685731	-1
34510	chr7	148240000	148280000	-0.40659675257513	0.145628471448349	-1
34515	chr7	148440000	148480000	-0.270901615866061	-0.0427868348998074	-1
34528	chr7	148960000	149000000	0.00809918831309003	-0.0978707005404516	-1
34547	chr7	149720000	149760000	-0.50265974813802	-0.193650730266868	-1
34564	chr7	150400000	150440000	0.106341073255594	0.00639997979155396	-1
34579	chr7	151000000	151040000	-0.263492589875431	0.137427219363254	-1
34607	chr7	152120000	152160000	-0.369149411276187	0.193187556959855	-1
34625	chr7	152840000	152880000	-0.958899248754195	0.266415264874408	-1
34654	chr7	154000000	154040000	0.415010773770408	-0.0204266277373262	-1
34675	chr7	154840000	154880000	-0.466781525891248	-0.0329287565949031	-1
34693	chr7	155560000	155600000	0.0673246329494322	0.0308503224919026	-1
34698	chr7	155760000	155800000	-0.0459807385227944	0.108980053862365	-1
34725	chr7	156840000	156880000	-0.650786213134958	0.0095029440473465	-1
34738	chr7	157360000	157400000	-0.62410059778878	-0.0262304465079255	-1
34764	chr7	158400000	158440000	-0.376730423988449	-0.195176477953648	-1
34886	chrX	3920000	3960000	-0.688788663211675	0.0898360693649511	-1
34901	chrX	4520000	4560000	-0.0458716925148442	-0.029652809352802	-1
34920	chrX	5280000	5320000	-0.24692181434716	0.0888368206102289	-1
34934	chrX	5840000	5880000	-0.4056557572658	-8.72783794235443e-05	-1
34945	chrX	6280000	6320000	-0.33806428135818	-0.0581425576418871	-1
34962	chrX	6960000	7000000	-0.192699814407348	0.0622240122396702	-1
34985	chrX	7880000	7920000	-0.756686661329848	-0.020579432055946	-1
35006	chrX	8720000	8760000	-0.572558166851594	-0.261108859940132	-1
35041	chrX	10120000	10160000	-0.470372217847963	0.0332951867848126	-1
35057	chrX	10760000	10800000	-0.1494255006534	-0.106523283890226	-1
35066	chrX	11120000	11160000	-0.419734665322393	-0.102828845120205	-1
35073	chrX	11400000	11440000	-0.344877656295991	0.00531373399022814	-1
35082	chrX	11760000	11800000	-0.50635205941209	0.117928442170495	-1
35106	chrX	12720000	12760000	-1.01630315209418	-0.282266155773835	-1
35129	chrX	13640000	13680000	-0.282604602238269	-0.225744187011779	-1
35139	chrX	14040000	14080000	-1.2240103296712	-0.195545802303782	-1
35169	chrX	15240000	15280000	-1.37180910172772	-0.069000339497913	-1
35182	chrX	15760000	15800000	-0.535762792513973	0.0719488340998662	-1
35208	chrX	16800000	16840000	-0.961608501065565	0.205818418466165	-1
35215	chrX	17080000	17120000	-0.792772281324549	0.245643763645163	-1
35232	chrX	17760000	17800000	-0.0899207400865171	0.117888171728708	-1
35245	chrX	18280000	18320000	-0.234593818030098	-0.105589960101426	-1
35271	chrX	19320000	19360000	-0.432362636798429	-0.131127283170509	-1
35293	chrX	20200000	20240000	-0.737352955169195	-0.0219414339395534	-1
35301	chrX	20520000	20560000	-1.29877952914047	0.17981744780312	-1
35331	chrX	21720000	21760000	-0.976675223565008	0.0409970640893994	-1
35363	chrX	23000000	23040000	-0.393685137783293	0.20046877451499	-1
35372	chrX	23360000	23400000	-0.268907557040151	0.0812613527582946	-1
35377	chrX	23560000	23600000	-0.622576304838557	-0.24702147933269	-1
35389	chrX	24040000	24080000	-0.148019419292599	0.105883323157593	-1
35394	chrX	24240000	24280000	-0.301488539163804	-0.192812792963737	-1
35405	chrX	24680000	24720000	-0.666040972555937	-0.0555761700859917	-1
35417	chrX	25160000	25200000	-0.674554528606732	-0.112517602839532	-1
35452	chrX	26560000	26600000	-0.555307865126846	-0.0191257806178737	-1
35472	chrX	27360000	27400000	-1.35890031776156	-0.201930310831785	-1
35493	chrX	28200000	28240000	-0.293987678355777	0.00444525251674269	-1
35504	chrX	28640000	28680000	-0.52169698177467	0.0166961147084722	-1
35517	chrX	29160000	29200000	-0.817366952275935	0.0961831122451875	-1
35540	chrX	30080000	30120000	-0.855801494715684	0.0216055410544171	-1
35552	chrX	30560000	30600000	-1.12228270747317	0.105754481661383	-1
35581	chrX	31720000	31760000	-1.00766145699312	-0.0169211813650954	-1
35602	chrX	32560000	32600000	-0.6727391574068	-0.00120047365986642	-1
35627	chrX	33560000	33600000	-0.844167577856509	0.0296695240948253	-1
35647	chrX	34360000	34400000	-0.621929986961286	-0.0387406048945474	-1
35654	chrX	34640000	34680000	-0.558982534216058	-0.00331680507107843	-1
35661	chrX	34920000	34960000	-0.630990338724217	-0.0337132574430737	-1
35683	chrX	35800000	35840000	-0.70244909175723	0.00552449007948908	-1
35714	chrX	37040000	37080000	-1.60127136859813	0.195611423088323	-1
35735	chrX	37880000	37920000	-0.380853922432193	-0.000387968714054193	-1
35746	chrX	38320000	38360000	-0.781170934304469	-0.0290141493699063	-1
35752	chrX	38560000	38600000	-0.742559585684025	0.026618091673317	-1
35770	chrX	39280000	39320000	0.268460815089439	0.0274215417354519	-1
35801	chrX	40520000	40560000	-0.683144177346282	0.0199939595702588	-1
35819	chrX	41240000	41280000	-0.261741813117778	0.00295096193242533	-1
35830	chrX	41680000	41720000	-0.865042894227317	-0.268512692205073	-1
35851	chrX	42520000	42560000	-0.319622915826144	-0.079716939646543	-1
35876	chrX	43520000	43560000	-0.548936772686964	0.00142663051105962	-1
35882	chrX	43760000	43800000	-0.429616311977432	-0.012296337376539	-1
35901	chrX	44520000	44560000	-0.051603093935704	0.0504214571355311	-1
35917	chrX	45160000	45200000	-0.679008166492867	-0.0968229685251119	-1
35932	chrX	45760000	45800000	0.0443263676356791	0.0752644880573566	-1
35950	chrX	46480000	46520000	-0.474001682317572	0.111991690719892	-1
35966	chrX	47120000	47160000	-0.244432439936288	0.175945882854184	-1
35975	chrX	47480000	47520000	-0.0386783835200773	-0.0909609659620932	-1
35989	chrX	48040000	48080000	0.206009910379029	-0.00112586806255929	-1
35999	chrX	48440000	48480000	0.25579367620514	-0.129051378685149	-1
36020	chrX	49280000	49320000	-1.02853657660932	-0.260456128122448	-1
36035	chrX	49880000	49920000	-1.34253273385955	0.387740227455598	-1
36055	chrX	50680000	50720000	-0.358295689464146	0.150637584082305	-1
36063	chrX	51000000	51040000	-0.587331008768724	-0.023929719372962	-1
36067	chrX	51160000	51200000	-0.494250587144765	-0.0108711806888912	-1
36076	chrX	51520000	51560000	-0.801848955748251	0.146206712290596	-1
36094	chrX	52240000	52280000	-0.772196976610383	0.0133889773681629	-1
36102	chrX	52560000	52600000	-0.473794137502763	0.00309149352349836	-1
36126	chrX	53520000	53560000	-0.166659847496251	-0.029191084226289	-1
36139	chrX	54040000	54080000	-0.104848702386651	0.0430386284681886	-1
36165	chrX	55080000	55120000	-0.325388757453648	-0.0600844619088083	-1
36193	chrX	56200000	56240000	-0.691875926608934	-0.0230089172682542	-1
36207	chrX	56760000	56800000	-1.18734960957018	-0.0270628045790664	-1
36227	chrX	57560000	57600000	-0.306695392577657	0.0187644245033469	-1
36236	chrX	57920000	57960000	-0.473977940914967	0.032316368862211	-1
36367	chrX	63160000	63200000	-1.22981537409631	0.443497312154395	-1
36381	chrX	63720000	63760000	-0.431240462518794	-0.189184873354639	-1
36407	chrX	64760000	64800000	-0.399885502187146	0.120149913621535	-1
36424	chrX	65440000	65480000	-0.916150913370309	-0.122674071414687	-1
36443	chrX	66200000	66240000	-0.461909595340055	0.103329629564832	-1
36457	chrX	66760000	66800000	-0.676846445537686	-0.0865195713448555	-1
36471	chrX	67320000	67360000	-0.41515354582521	-0.0442881755569061	-1
36474	chrX	67440000	67480000	-0.434219138610634	0.0521565871675443	-1
36491	chrX	68120000	68160000	-0.772917323723865	0.0647351736201923	-1
36524	chrX	69440000	69480000	-0.465947792262878	0.0890232873269235	-1
36542	chrX	70160000	70200000	-0.717900053282382	-0.056225781823539	-1
36562	chrX	70960000	71000000	-0.0568235902033456	0.0867987745804161	-1
36570	chrX	71280000	71320000	-0.0804996241479913	-0.0243575527883833	-1
36582	chrX	71760000	71800000	-0.581726610745235	0.0118275499998228	-1
36606	chrX	72720000	72760000	-1.84036580962702	-0.222398271301963	-1
36612	chrX	72960000	73000000	-2.10542572996781	0.117791916684241	-1
36632	chrX	73760000	73800000	-0.682138788731049	-0.0889911815144972	-1
36643	chrX	74200000	74240000	-0.605885611585571	-0.0502223263979553	-1
36651	chrX	74520000	74560000	-1.28895791385001	-0.180777067511318	-1
36691	chrX	76120000	76160000	-1.20478723348196	-0.135214322920921	-1
36724	chrX	77440000	77480000	-0.718445819614979	0.0069019921950299	-1
36741	chrX	78120000	78160000	-0.880941758459496	-0.0642774933096977	-1
36745	chrX	78280000	78320000	-0.859593035086727	-0.0548229033898135	-1
36766	chrX	79120000	79160000	-1.00454672326832	-0.00415351440323072	-1
36794	chrX	80240000	80280000	-0.767980006960635	0.064637166568083	-1
36803	chrX	80600000	80640000	-1.19838945070841	-0.0398745912698127	-1
36817	chrX	81160000	81200000	-0.62521186468947	-0.0695028093155994	-1
36823	chrX	81400000	81440000	-0.854360456003273	-0.212356115668065	-1
36843	chrX	82200000	82240000	-1.52275653839455	0.295265218952928	-1
36863	chrX	83000000	83040000	-0.52942461048501	-0.0136471659760707	-1
36883	chrX	83800000	83840000	-1.07696771272297	-0.00433069378103042	-1
36914	chrX	85040000	85080000	-1.02444343999056	0.0739677830592257	-1
36928	chrX	85600000	85640000	-1.07760871407497	-0.04840535811994	-1
36948	chrX	86400000	86440000	-0.95942443448529	0.0347692983006113	-1
36977	chrX	87560000	87600000	-1.06332396884428	0.00877126456832092	-1
36986	chrX	87920000	87960000	-0.951794378651813	0.0223335466476902	-1
37002	chrX	88560000	88600000	-0.954453496136074	-0.0760926281524045	-1
37026	chrX	89520000	89560000	-1.1226499455259	0.019169614047663	-1
37048	chrX	90400000	90440000	-1.15762707503687	0.0168514549718994	-1
37059	chrX	90840000	90880000	-1.12597421732274	0.00567075096523226	-1
37073	chrX	91400000	91440000	-1.21488547778983	-0.065222418006798	-1
37093	chrX	92200000	92240000	-1.12725083703384	0.0654761105075971	-1
37102	chrX	92560000	92600000	-1.2141969729668	0.101707366642873	-1
37130	chrX	93680000	93720000	-0.874572534803455	0.0481638250574518	-1
37139	chrX	94040000	94080000	-0.758176296332496	-0.00949536196532056	-1
37149	chrX	94440000	94480000	-0.79366476785065	0.0127904035460814	-1
37153	chrX	94600000	94640000	-0.79405156055698	-0.0232284994747255	-1
37162	chrX	94960000	95000000	-0.839876277763912	-0.1136798991172	-1
37180	chrX	95680000	95720000	-1.08505423893307	0.127254404382215	-1
37193	chrX	96200000	96240000	-0.834998061940808	-0.0964470700989602	-1
37204	chrX	96640000	96680000	-0.664837935248275	0.0659347957851619	-1
37236	chrX	97920000	97960000	-0.804685251812999	0.0476056249498831	-1
37242	chrX	98160000	98200000	-0.717296451067598	-0.00724626396364569	-1
37268	chrX	99200000	99240000	-0.821642487592703	0.0901957180842636	-1
37274	chrX	99440000	99480000	-0.734122722156488	0.00274014611784572	-1
37298	chrX	100400000	100440000	-1.34502405790213	0.131702552179055	-1
37323	chrX	101400000	101440000	-1.08067205324063	0.0530784525091858	-1
37332	chrX	101760000	101800000	-0.700884303010039	-0.0177493870647502	-1
37346	chrX	102320000	102360000	-0.807000340366823	-0.143916169597544	-1
37360	chrX	102880000	102920000	-0.685044472963783	0.0347423445273316	-1
37367	chrX	103160000	103200000	-0.687951515235002	-0.111423599619332	-1
37380	chrX	103680000	103720000	-0.425364774233486	-0.080133900295092	-1
37383	chrX	103800000	103840000	-0.401069774542429	0.0637742889204764	-1
37391	chrX	104120000	104160000	-0.635591440886192	-0.177560523179239	-1
37417	chrX	105160000	105200000	-0.848968784051994	0.130052645623281	-1
37435	chrX	105880000	105920000	-0.892034432970203	0.17733016605718	-1
37459	chrX	106840000	106880000	-1.32711213040872	0.29185497113405	-1
37476	chrX	107520000	107560000	-0.0135194169889127	0.0303512757163092	-1
37491	chrX	108120000	108160000	-0.79250659033994	0.0426840203495108	-1
37505	chrX	108680000	108720000	-1.15561860207909	0.0588499038317988	-1
37524	chrX	109440000	109480000	-0.930929699197722	-0.0436074930502154	-1
37535	chrX	109880000	109920000	-0.423083672475999	0.0937220351166475	-1
37536	chrX	109920000	109960000	-0.272511024265351	0.171838365740892	-1
37548	chrX	110400000	110440000	-0.639004283968185	-0.135696817797105	-1
37559	chrX	110840000	110880000	-0.137333188719023	-0.0366049106772763	-1
37579	chrX	111640000	111680000	-0.754573318867554	0.0534039310879296	-1
37609	chrX	112840000	112880000	-0.48529319715623	0.0707323232738009	-1
37632	chrX	113760000	113800000	-0.703508759425369	-0.0772239600714986	-1
37642	chrX	114160000	114200000	-0.699060990376922	0.0252846467314424	-1
37652	chrX	114560000	114600000	-0.796686707647441	0.112604575619461	-1
37669	chrX	115240000	115280000	-1.00267697861773	-0.00839293557395415	-1
37681	chrX	115720000	115760000	-1.95537125943689	-0.393435854156368	-1
37699	chrX	116440000	116480000	-0.788249515891968	-0.369685383466062	-1
37709	chrX	116840000	116880000	-0.82660679321051	0.0228188505326092	-1
37737	chrX	117960000	118000000	-0.590665403575761	0.00389903170501832	-1
37745	chrX	118280000	118320000	-0.827117429865628	-0.0152383052311031	-1
37772	chrX	119360000	119400000	-0.303061803605295	0.0926921189944091	-1
37787	chrX	119960000	120000000	-0.136691600265185	0.127158776758445	-1
37807	chrX	120760000	120800000	-0.537878802333254	-0.012640311984305	-1
37812	chrX	120960000	121000000	-0.545178917519184	-0.115009541653204	-1
37828	chrX	121600000	121640000	-0.623363166623698	-0.0407894408156986	-1
37837	chrX	121960000	122000000	-0.525405211453121	0.0341333107721443	-1
37857	chrX	122760000	122800000	-0.646165425184249	-0.0822029472906492	-1
37877	chrX	123560000	123600000	-0.639886429206656	-0.0461640546005334	-1
37892	chrX	124160000	124200000	-0.918650241102991	0.0163861994722155	-1
37916	chrX	125120000	125160000	-0.861765163429211	-0.0289490136059308	-1
37930	chrX	125680000	125720000	-0.668885108372845	-0.000986070403306782	-1
37942	chrX	126160000	126200000	-0.642728965150726	0.00987261205764867	-1
37953	chrX	126600000	126640000	-0.629717642378113	-0.0246879276562332	-1
37967	chrX	127160000	127200000	-0.631939102923444	0.0227673423735767	-1
37975	chrX	127480000	127520000	-0.639120224668839	0.0333827413303508	-1
37991	chrX	128120000	128160000	-0.740738983863334	0.0303369367881613	-1
38024	chrX	129440000	129480000	-1.39985662422724	-0.086773281291607	-1
38044	chrX	130240000	130280000	-0.756635354660352	-0.132039892526273	-1
38062	chrX	130960000	131000000	-0.484689820460968	-0.0352989696590857	-1
38083	chrX	131800000	131840000	-1.93855544354294	0.435939999562753	-1
38103	chrX	132600000	132640000	-0.680778995072691	-0.0565089915763384	-1
38112	chrX	132960000	133000000	-0.176751114543543	0.0651231868651437	-1
38118	chrX	133200000	133240000	-0.175120666976946	-0.198677102370096	-1
38130	chrX	133680000	133720000	-0.570540570660371	-0.213933339405433	-1
38148	chrX	134400000	134440000	-0.888759594912252	0.224479544550396	-1
38165	chrX	135080000	135120000	-0.607360695982047	0.25809884522572	-1
38188	chrX	136000000	136040000	-0.786942254969424	0.311198792724306	-1
38210	chrX	136880000	136920000	-0.931663091632331	-0.26582709254827	-1
38240	chrX	138080000	138120000	-0.470907667471402	-0.0139757656930887	-1
38257	chrX	138760000	138800000	-0.991305552258219	0.311589335158605	-1
38287	chrX	139960000	140000000	-0.604067530886788	0.0124542397967818	-1
38306	chrX	140720000	140760000	-1.21422875835379	-0.059635660347674	-1
38328	chrX	141600000	141640000	-0.434423822845186	-0.298002401058441	-1
38335	chrX	141880000	141920000	-0.568473835012993	-0.105663815824544	-1
38358	chrX	142800000	142840000	-0.527350017041813	-0.0244299346820025	-1
38377	chrX	143560000	143600000	-0.922381130883773	0.00251761162765314	-1
38393	chrX	144200000	144240000	-0.365876845326181	-0.132124740169991	-1
38418	chrX	145200000	145240000	-1.33416986450372	-0.230671460180935	-1
38444	chrX	146240000	146280000	-0.612272106457918	-0.00860222784056443	-1
38464	chrX	147040000	147080000	-0.491635180265071	0.00402600043692128	-1
38468	chrX	147200000	147240000	-0.519874415168008	0.0180498998207737	-1
38473	chrX	147400000	147440000	-0.438921963043879	0.0141036835400697	-1
38487	chrX	147960000	148000000	-0.985692486759086	-0.0148241953638135	-1
38525	chrX	149480000	149520000	-0.565674655377052	0.147908929448316	-1
38536	chrX	149920000	149960000	-0.495415856966927	0.257043567517111	-1
38556	chrX	150720000	150760000	-0.577209559982882	0.123769825242359	-1
38564	chrX	151040000	151080000	-0.315191744132965	0.00743776738637474	-1
38580	chrX	151680000	151720000	-0.45577544944113	-0.0643281976546415	-1
38607	chrX	152760000	152800000	-0.566405040748626	0.0176431333304612	-1
38630	chrX	153680000	153720000	-0.0653259070821546	-0.0658630548219626	-1
38651	chrX	154520000	154560000	-0.292885124604989	-0.262704105999061	-1
38662	chrX	154960000	155000000	-0.60357275549093	0.0356561591297335	-1
38668	chrX	155200000	155240000	-0.630547853836848	-0.0153667550628254	-1
38705	chr8	600000	640000	-0.127729809776954	NA	-1
38731	chr8	1640000	1680000	-0.305289190358525	0.0114347951063989	-1
38746	chr8	2240000	2280000	-0.937382097587695	0.691736121231204	-1
38751	chr8	2440000	2480000	-0.487877850985163	-0.310875393804101	-1
38763	chr8	2920000	2960000	-0.731500766354756	-0.00315741069307496	-1
38778	chr8	3520000	3560000	-0.426819937983269	-0.0132993806415888	-1
38815	chr8	5000000	5040000	-0.993079916029565	0.114195184317685	-1
38828	chr8	5520000	5560000	-0.5179956385839	-0.053065554851741	-1
38849	chr8	6360000	6400000	-1.1243292521987	0.194372405303193	-1
38865	chr8	7000000	7040000	-1.12939254250223	0.0227942852452512	-1
38907	chr8	8680000	8720000	-0.111269872308033	-0.0503097900455667	-1
38915	chr8	9000000	9040000	-0.489247849397503	-0.190628233352427	-1
38923	chr8	9320000	9360000	-0.484265912620171	-0.0959024275042649	-1
38935	chr8	9800000	9840000	-0.92335729796479	-0.213781266396714	-1
38952	chr8	10480000	10520000	-0.551081907811371	0.10835947819952	-1
38961	chr8	10840000	10880000	-0.266682474287115	-0.165285659623038	-1
38972	chr8	11280000	11320000	-0.692261825449037	-0.201950962070089	-1
38990	chr8	12000000	12040000	-1.30340224978033	-0.098154697140146	-1
39002	chr8	12480000	12520000	-1.62636413938359	-0.481694519543722	-1
39032	chr8	13680000	13720000	-2.15213888245727	-0.170870769296358	-1
39074	chr8	15360000	15400000	-1.07108924071458	0.246319685794948	-1
39090	chr8	16000000	16040000	-1.01996639425469	0.0231022004788557	-1
39103	chr8	16520000	16560000	-0.751818270292492	0.045622420291111	-1
39109	chr8	16760000	16800000	-0.751961552189817	0.0594700517916871	-1
39119	chr8	17160000	17200000	-1.04096701657812	-0.286248473087901	-1
39129	chr8	17560000	17600000	-0.841180199458534	0.0590159124660489	-1
39138	chr8	17920000	17960000	-1.39125335670585	-0.274356609690773	-1
39161	chr8	18840000	18880000	-0.658060834348816	0.0582661536298991	-1
39173	chr8	19320000	19360000	-0.379577330463455	-0.0440059498024351	-1
39185	chr8	19800000	19840000	-0.880160215108565	-0.306041441750632	-1
39194	chr8	20160000	20200000	-1.35036042686037	-0.0605379125084656	-1
39216	chr8	21040000	21080000	0.175917366516538	-0.0376752965820079	-1
39223	chr8	21320000	21360000	0.15682186993449	0.045547851387589	-1
39237	chr8	21880000	21920000	-1.27807310396279	-0.36221418063585	-1
39255	chr8	22600000	22640000	0.0206787947362579	-0.0674825342038223	-1
39265	chr8	23000000	23040000	-0.140251243588949	-0.0141558183406292	-1
39276	chr8	23440000	23480000	-0.524218707402142	-0.186056356852837	-1
39283	chr8	23720000	23760000	-0.390728563248643	0.00525244151615709	-1
39300	chr8	24400000	24440000	-1.47788336188525	-0.113695996669791	-1
39316	chr8	25040000	25080000	-1.32441386256806	-0.0729860879282777	-1
39328	chr8	25520000	25560000	-0.990649610496507	0.0535746585573408	-1
39342	chr8	26080000	26120000	-0.824057749244663	0.127686464412872	-1
39356	chr8	26640000	26680000	-1.2208423851171	-0.037473493949866	-1
39371	chr8	27240000	27280000	-1.23056911173703	-0.0677266330966664	-1
39384	chr8	27760000	27800000	-0.73609960960504	0.113100537239435	-1
39409	chr8	28760000	28800000	-0.59575937058677	0.0245645591435654	-1
39416	chr8	29040000	29080000	-0.492314348497949	0.0487852814882489	-1
39443	chr8	30120000	30160000	-0.597937646971885	0.070356641911544	-1
39460	chr8	30800000	30840000	-1.32592260770624	-0.105311943233775	-1
39470	chr8	31200000	31240000	-1.24825915295091	0.0587079375907654	-1
39477	chr8	31480000	31520000	-0.87923069255108	0.048266924223245	-1
39495	chr8	32200000	32240000	-0.928417452279857	0.0462564018331549	-1
39503	chr8	32520000	32560000	-0.725625488553642	0.145482255418154	-1
39530	chr8	33600000	33640000	-1.09471978397844	-0.0654118221278664	-1
39556	chr8	34640000	34680000	-1.10147418644916	0.00682596012530427	-1
39568	chr8	35120000	35160000	-0.615977450651649	-0.0104039592682123	-1
39577	chr8	35480000	35520000	-0.63293564492946	0.00919432890405376	-1
39594	chr8	36160000	36200000	-1.01552226566357	0.142945258212902	-1
39609	chr8	36760000	36800000	-1.97308002226403	-0.246699016545865	-1
39633	chr8	37720000	37760000	-0.624609098048778	-0.320567486116981	-1
39642	chr8	38080000	38120000	-0.147518671289412	0.0440284668131959	-1
39650	chr8	38400000	38440000	0.0893135213490315	-0.0969621265665756	-1
39659	chr8	38760000	38800000	-0.960519867473066	-0.244303217668024	-1
39668	chr8	39120000	39160000	-1.31230837030583	-0.0268425698140017	-1
39686	chr8	39840000	39880000	-1.64732116806527	-0.151007924268364	-1
39714	chr8	40960000	41000000	-0.675473363960448	-0.131315632958722	-1
39728	chr8	41520000	41560000	-0.436492316178649	-0.107628883216857	-1
39736	chr8	41840000	41880000	-0.228153189157864	-0.059823008563455	-1
39744	chr8	42160000	42200000	-0.183825955986365	0.0290619578233799	-1
39749	chr8	42360000	42400000	-0.289121226299673	-0.0381879452281507	-1
39766	chr8	43040000	43080000	-1.28074088714219	-0.118229256379265	-1
39869	chr8	47160000	47200000	-1.16098237235771	0.128417159561137	-1
39890	chr8	48000000	48040000	-1.27263215541725	0.0370450077281456	-1
39913	chr8	48920000	48960000	-1.81503011565877	-0.727487531993072	-1
39938	chr8	49920000	49960000	-0.851767181838198	0.0242762041073524	-1
39950	chr8	50400000	50440000	-0.928652461229056	-0.150074615714778	-1
39978	chr8	51520000	51560000	-1.39532753846259	-0.280171436694811	-1
39990	chr8	52000000	52040000	-1.00323671920565	-0.0336336392923965	-1
40003	chr8	52520000	52560000	-1.08242563924867	0.0247681150359812	-1
40013	chr8	52920000	52960000	-0.904093341364928	-0.0605863307598133	-1
40035	chr8	53800000	53840000	-0.67562965948122	0.0486646500485408	-1
40043	chr8	54120000	54160000	-0.815639052857793	-0.0853711225352319	-1
40058	chr8	54720000	54760000	-0.9204389032462	0.0882572709803528	-1
40082	chr8	55680000	55720000	-0.793645347647793	0.0453126921973973	-1
40092	chr8	56080000	56120000	-1.02188246378252	-0.189874063694232	-1
40124	chr8	57360000	57400000	-1.2064705606325	-0.0878998445259679	-1
40156	chr8	58640000	58680000	-1.76267661033523	-0.017705748071144	-1
40189	chr8	59960000	60000000	-1.13838497109873	-0.0924644460169544	-1
40200	chr8	60400000	60440000	-1.18993530385304	0.0530620775848699	-1
40218	chr8	61120000	61160000	-1.25316395876614	-0.0122898330071405	-1
40228	chr8	61520000	61560000	-1.4130495902298	-0.162197943127357	-1
40273	chr8	63320000	63360000	-1.59547910614393	-0.0199984024940672	-1
40302	chr8	64480000	64520000	-1.60766922284133	0.0806381809917255	-1
40329	chr8	65560000	65600000	-1.53393831586071	-0.0639044221953428	-1
40340	chr8	66000000	66040000	-0.354482864324249	-0.00130182756559252	-1
40350	chr8	66400000	66440000	-0.686372069838852	-0.230074420452241	-1
40356	chr8	66640000	66680000	-0.548486042671252	-0.00206612877596976	-1
40378	chr8	67520000	67560000	-1.1073325490708	0.02905286416388	-1
40400	chr8	68400000	68440000	-1.24639168960292	-0.192098606311508	-1
40420	chr8	69200000	69240000	-0.349871632664208	0.0322419956065271	-1
